1 | ('Nama', {'"nama" p2 sg': True})
362 | ('ahe', {'"ahe" n': True})
363 | ('kha', {'"kha" dem': True})
364 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
365 | ('calyi', {'"calyi" v': True})
366 | ('ma', {'"ma" qp': True, '"ma" det def': False, ';\t"ma" det def': True})
367 | ('.', {'"." sent': True})
368 | ('Khaapa', {'"khaapa" qst': True})
369 | ('kha', {'"kha" dem': True})
370 | ('ma', {'"ma" qp': True, '"ma" det def': False, ';\t"ma" det def': True})
371 | ('na', {'"na" foc': False, '"na" agr p2 sg': True, '"na" agr o1 sg neg': False, ';\t"na" foc': True, ';\t"na" agr o1 sg 
neg': True})
372 | ('sawbya', {'"sawbya" n': True})
373 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
374 | ('cuo', {'"cuo" v': True, '"cuo" n': False, ';\t"cuo" n': True})
375 | ('.', {'"." sent': True})
376 | ('cawsaapaa', {'"cawsaapaa" n': True})
377 | ('ca', {'"ca" top': True, '"ca" agr o2 sg': False, '"ca" agr o2 sg neg': False, ';\t"ca" agr o2 sg': True, ';\t"ca" agr o2 
sg neg': True})
378 | ('saruopa', {'"saruopa" n': True})
379 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
380 | ('lee', {'"lee" adj': True, '"lee" nrel': False, ';\t"lee" nrel': True})
381 | ('pa', {'"pa" cl': False, '"pa" nmlz': True, '"pa" ben': False, ';\t"pa" cl': True, ';\t"pa" ben': True})
382 | ('na', {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, ';\t"na" agr o1 
sg neg': True})
383 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
384 | ('cade', {'"cade" v': True})
385 | ('.', {'"." sent': True})
386 | ('Zai', {'"Zai" np': True})
387 | ('ca', {'"ca" top': True, '"ca" agr o2 sg': False, '"ca" agr o2 sg neg': False, ';\t"ca" agr o2 sg': True, ';\t"ca" agr o2 
sg neg': True})
388 | ('cuesaa', {'"cuesaa" n': True})
389 | ('na', {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, ';\t"na" agr o1 
sg neg': True})
390 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
391 | ('chung', {'"chung" v': True, '"chung" nrel': False, ';\t"chung" nrel': True})
392 | ('.', {'"." sent': True})
393 | ('capaapaa', {'"capaapaa" n': True})
394 | ('ta', {'"ta" v': False, '"ta" inst': False, '"ta" agt': True, ';\t"ta" v': True, ';\t"ta" inst': True})
395 | ('va', {'"va" n': True, '"va" neg': False, '"va" dei and': False, ';\t"va" neg': True, ';\t"va" dei and': True})
396 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
397 | ('paruv', {'"paruv" v': True})
398 | ('.', {'"." sent': True})
399 | ('haatiynung', {'"haatiynung" n': True})
400 | ('na', {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, ';\t"na" agr o1 
sg neg': True})
401 | ('aa', {'"aa" n': True, '"aa" irr': False, ';\t"aa" irr': True})
402 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
403 | ('thie', {'"thie" v': True})
404 | ('.', {'"." sent': True})
405 | ('haatiynung', {'"haatiynung" n': True})
406 | ('ca', {'"ca" top': True, '"ca" agr o2 sg': False, '"ca" agr o2 sg neg': False, ';\t"ca" agr o2 sg': True, ';\t"ca" agr o2 
sg neg': True})
407 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
408 | ('ruo', {'"ruo" v': True, '"ruo" n': False, ';\t"ruo" n': True})
409 | ('te', {'"te" v': False, '"te" fut': False, '"te" cvb': True, ';\t"te" v': True, ';\t"te" fut': True})
410 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
411 | ('cakuo', {'"cakuo" v': True})
412 | ('.', {'"." sent': True})
413 | ('aruo', {'"aruo" n': True})
414 | ('vaw', {'"vaw" v': False, '"vaw" adj': True, ';\t"vaw" v': True})
415 | ('pa', {'"pa" cl': False, '"pa" nmlz': True, '"pa" ben': False, ';\t"pa" cl': True, ';\t"pa" ben': True})
416 | ('na', {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, ';\t"na" agr o1 
sg neg': True})
417 | ('haatiynung', {'"haatiynung" n': True})
418 | ('ta', {'"ta" v': False, '"ta" inst': False, '"ta" agt': True, ';\t"ta" v': True, ';\t"ta" inst': True})
419 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
420 | ('ciy', {'"ciy" v': True, '"ciy" n': False, '"ciy" agr p2 sg': False, ';\t"ciy" n': True, ';\t"ciy" agr p2 sg': True})
421 | ('.', {'"." sent': True})
422 | ('ziekuo', {'"ziekuo" n': True})
423 | ('lee', {'"lee" adj': True, '"lee" nrel': False, ';\t"lee" nrel': True})
424 | ('pa', {'"pa" cl': False, '"pa" nmlz': True, '"pa" ben': False, ';\t"pa" cl': True, ';\t"pa" ben': True})
425 | ('na', {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, ';\t"na" agr o1 
sg neg': True})
426 | ('pazuv', {'"pazuv" n': True})
427 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
428 | ('thie', {'"thie" v': True})
429 | ('.', {'"." sent': True})
430 | ('luathlutuv', {'"luathlutuv" n': True})
431 | ('ca', {'"ca" top': True, '"ca" agr o2 sg': False, '"ca" agr o2 sg neg': False, ';\t"ca" agr o2 sg': True, ';\t"ca" agr o2 
sg neg': True})
432 | ('ahe', {'"ahe" n': True})
433 | ('na', {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, ';\t"na" agr o1 
sg neg': True})
434 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
435 | ('ling', {'"ling" v': True})
436 | ('.', {'"." sent': True})
437 | ('na', {'"na" foc': False, '"na" agr p2 sg': True, '"na" agr o1 sg neg': False, ';\t"na" foc': True, ';\t"na" agr o1 sg 
neg': True})
438 | ('cungle', {'"cungle" n': True})
439 | ('ca', {'"ca" top': True, '"ca" agr o2 sg': False, '"ca" agr o2 sg neg': False, ';\t"ca" agr o2 sg': True, ';\t"ca" agr o2 
sg neg': True})
440 | ('i', {'"i" agr p1 sg': True})
441 | ('cungle', {'"cungle" n': True})
442 | ('laa', {'"laa" comp': True})
443 | ('alung', {'"alung" n': False, '"alung" adj': True, ';\t"alung" n': True})
444 | ('vie', {'"vie" adv': False, '"vie" comp': True, '"vie" dei ven': False, ';\t"vie" adv': True, ';\t"vie" dei ven': True})
445 | ('.', {'"." sent': True})
446 | ('Bawi', {'"Bawi" np': True})
447 | ('hne', {'"hne" cnjcoo': True})
448 | ('kama', {'"kama" p1 sg': True})
449 | ('ca', {'"ca" top': True, '"ca" agr o2 sg': False, '"ca" agr o2 sg neg': False, ';\t"ca" agr o2 sg': True, ';\t"ca" agr o2 
sg neg': True})
450 | ('ahe', {'"ahe" n': True})
451 | ('na', {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, ';\t"na" agr o1 
sg neg': True})
452 | ('ima', {'"ima" agr p1 pl': True})
453 | ('calyi', {'"calyi" v': True})
454 | ('.', {'"." sent': True})
455 | ('nama', {'"nama" p2 sg': True})
456 | ('ca', {'"ca" top': True, '"ca" agr o2 sg': False, '"ca" agr o2 sg neg': False, ';\t"ca" agr o2 sg': True, ';\t"ca" agr o2 
sg neg': True})
457 | ('alung', {'"alung" n': True, '"alung" adj': False, ';\t"alung" adj': True})
458 | ('na', {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, ';\t"na" agr o1 
sg neg': True})
459 | ('suv', {'"suv" v': True})
460 | ('.', {'"." sent': True})
461 | ('luathlutuv', {'"luathlutuv" n': True})
462 | ('ca', {'"ca" top': True, '"ca" agr o2 sg': False, '"ca" agr o2 sg neg': False, ';\t"ca" agr o2 sg': True, ';\t"ca" agr o2 
sg neg': True})
463 | ('ahe', {'"ahe" n': True})
464 | ('na', {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, ';\t"na" agr o1 
sg neg': True})
465 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
466 | ('ling', {'"ling" v': True})
467 | ('.', {'"." sent': True})
468 | ('ing', {'"ing" n': True})
469 | ('ca', {'"ca" top': True, '"ca" agr o2 sg': False, '"ca" agr o2 sg neg': False, ';\t"ca" agr o2 sg': True, ';\t"ca" agr o2 
sg neg': True})
470 | ('tluo', {'"tluo" v': False, '"tluo" n': True, ';\t"tluo" v': True})
471 | ('cung', {'"cung" nrel': True})
472 | ('lie', {'"lie" v': False, '"lie" loc post': True, ';\t"lie" v': True})
473 | ('na', {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, ';\t"na" agr o1 
sg neg': True})
474 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
475 | ('aw', {'"aw" v': True, '"aw" aff': False, ';\t"aw" aff': True})
476 | ('.', {'"." sent': True})
477 | ('haatiynung', {'"haatiynung" n': True})
478 | ('ca', {'"ca" top': True, '"ca" agr o2 sg': False, '"ca" agr o2 sg neg': False, ';\t"ca" agr o2 sg': True, ';\t"ca" agr o2 
sg neg': True})
479 | ('luopuv', {'"luopuv" n': True})
480 | ('lie', {'"lie" v': False, '"lie" loc post': True, ';\t"lie" v': True})
481 | ('na', {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, ';\t"na" agr o1 
sg neg': True})
482 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
483 | ('ruo', {'"ruo" v': True, '"ruo" n': False, ';\t"ruo" n': True})
484 | ('.', {'"." sent': True})
485 | ('Bawi', {'"Bawi" np': True})
486 | ('ta', {'"ta" v': False, '"ta" inst': False, '"ta" agt': True, ';\t"ta" v': True, ';\t"ta" inst': True})
487 | ('avuochaning', {'"avuochaning" adv': True})
488 | ('caauv', {'"caauv" n': True})
489 | ('uvkha', {'"kha" num': True})
490 | ('chadaw', {'"chadaw" n': True})
491 | ('lie', {'"lie" v': False, '"lie" loc post': True, ';\t"lie" v': True})
492 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
493 | ('calyi', {'"calyi" v': True})
494 | ('.', {'"." sent': True})
495 | ('ziekuo', {'"ziekuo" n': True})
496 | ('na', {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, ';\t"na" agr o1 
sg neg': True})
497 | ('pazuv', {'"pazuv" n': True})
498 | ('taa', {'"taa" adj': True})
499 | ('ta', {'"ta" v': False, '"ta" inst': False, '"ta" agt': True, ';\t"ta" v': True, ';\t"ta" inst': True})
500 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
501 | ('thie', {'"thie" v': True})
502 | ('.', {'"." sent': True})
503 | ('haatiytie', {'"haatiytie" n': True})
504 | ('ca', {'"ca" top': True, '"ca" agr o2 sg': False, '"ca" agr o2 sg neg': False, ';\t"ca" agr o2 sg': True, ';\t"ca" agr o2 
sg neg': True})
505 | ('ama', {'"ama" p3 pl': False, '"ama" agr p3 pl': True, ';\t"ama" p3 pl': True})
506 | ('cang', {'"cang" v': True})
507 | ('.', {'"." sent': True})
508 | ('khaapa', {'"khaapa" qst': True})
509 | ('sawbya', {'"sawbya" n': True})
510 | ('kha', {'"kha" dem': True})
511 | ('ma', {'"ma" qp': True, '"ma" det def': False, ';\t"ma" det def': True})
512 | ('na', {'"na" foc': False, '"na" agr p2 sg': True, '"na" agr o1 sg neg': False, ';\t"na" foc': True, ';\t"na" agr o1 sg 
neg': True})
513 | ('sawbya', {'"sawbya" n': True})
514 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
515 | ('cuo', {'"cuo" v': True, '"cuo" n': False, ';\t"cuo" n': True})
516 | ('.', {'"." sent': True})
517 | ('apuv', {'"apuv" n': True})
518 | ('lie', {'"lie" v': False, '"lie" loc post': True, ';\t"lie" v': True})
519 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
520 | ('aw', {'"aw" v': True, '"aw" aff': False, ';\t"aw" aff': True})
521 | ('pa', {'"pa" cl': False, '"pa" nmlz': True, '"pa" ben': False, ';\t"pa" cl': True, ';\t"pa" ben': True})
522 | ('paa', {'"paa" n': True})
523 | ('ca', {'"ca" top': True, '"ca" agr o2 sg': False, '"ca" agr o2 sg neg': False, ';\t"ca" agr o2 sg': True, ';\t"ca" agr o2 
sg neg': True})
524 | ('aruo', {'"aruo" n': True})
525 | ('na', {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, ';\t"na" agr o1 
sg neg': True})
526 | ('tluo', {'"tluo" v': False, '"tluo" n': True, ';\t"tluo" v': True})
527 | ('lie', {'"lie" v': False, '"lie" loc post': True, ';\t"lie" v': True})
528 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
529 | ('hnyi', {'"hnyi" v': True})
530 | ('.', {'"." sent': True})
531 | ('ahe', {'"ahe" n': True})
532 | ('na', {'"na" foc': False, '"na" agr p2 sg': True, '"na" agr o1 sg neg': False, ';\t"na" foc': True, ';\t"na" agr o1 sg 
neg': True})
533 | ('calyi', {'"calyi" v': True})
534 | ('na', {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, ';\t"na" agr o1 
sg neg': True})
535 | ('pa', {'"pa" cl': False, '"pa" nmlz': True, '"pa" ben': False, ';\t"pa" cl': True, ';\t"pa" ben': True})
536 | ('i', {'"i" agr p1 sg': True})
537 | ('pachang', {'"pachang" v': True})
538 | ('.', {'"." sent': True})
539 | ('Bawi', {'"Bawi" np': True})
540 | ('ta', {'"ta" v': False, '"ta" inst': False, '"ta" agt': True, ';\t"ta" v': True, ';\t"ta" inst': True})
541 | ('khaapa', {'"khaapa" qst': True})
542 | ('ma', {'"ma" qp': True, '"ma" det def': False, ';\t"ma" det def': True})
543 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
544 | ('calyi', {'"calyi" v': True})
545 | ('.', {'"." sent': True})
546 | ('luathlutuv', {'"luathlutuv" n': True})
547 | ('ta', {'"ta" v': False, '"ta" inst': False, '"ta" agt': True, ';\t"ta" v': True, ';\t"ta" inst': True})
548 | ('ahe', {'"ahe" n': True})
549 | ('kung', {'"kung" n': True})
550 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
551 | ('pu', {'"pu" v': True})
552 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
553 | ('ta', {'"ta" v': True, '"ta" inst': False, '"ta" agt': False, ';\t"ta" inst': True, ';\t"ta" agt': True})
554 | ('.', {'"." sent': True})
555 | ('taataapa', {'"taataapa" n': True})
556 | ('ta', {'"ta" v': False, '"ta" inst': False, '"ta" agt': True})
557 | ('chuovyi', {'"chuovyi" n': True})
558 | ('kha', {'"kha" dem': True})
559 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True})
560 | ('ning', {'"ning" v': False, '"ning" n': True})
561 | ('.', {'"." sent': True})
562 | ('pavaa', {'"pavaa" n': True})
563 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
564 | ('zu', {'"zu" v': True})
565 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
566 | ('ta', {'"ta" v': True, '"ta" inst': False, '"ta" agt': False, ';\t"ta" inst': True, ';\t"ta" agt': True})
567 | ('.', {'"." sent': True})
568 | ('i', {'"i" agr p1 sg': True})
569 | ('aw', {'"aw" v': True, '"aw" aff': False, ';\t"aw" aff': True})
570 | ('na', {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, ';\t"na" agr o1 
sg neg': True})
571 | ('pa', {'"pa" cl': False, '"pa" nmlz': True, '"pa" ben': False, ';\t"pa" cl': True, ';\t"pa" ben': True})
572 | ('ing', {'"ing" n': True})
573 | ('ca', {'"ca" top': True, '"ca" agr o2 sg': False, '"ca" agr o2 sg neg': False, ';\t"ca" agr o2 sg': True, ';\t"ca" agr o2 
sg neg': True})
574 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
575 | ('vaw', {'"vaw" v': False, '"vaw" adj': True, ';\t"vaw" v': True})
576 | ('.', {'"." sent': True})
577 | ('caauv', {'"caauv" n': True})
578 | ('na', {'"na" foc': False, '"na" agr p2 sg': True, '"na" agr o1 sg neg': False, ';\t"na" foc': True, ';\t"na" agr o1 sg 
neg': True})
579 | ('ri', {'"ri" v': True})
580 | ('pa', {'"pa" cl': False, '"pa" nmlz': True, '"pa" ben': False, ';\t"pa" cl': True, ';\t"pa" ben': True})
581 | ('kha', {'"kha" dem': True})
582 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
583 | ('pha', {'"pha" v': True})
584 | ('sa', {'"sa" n': False, '"sa" adv': False, '"sa" emph': True, ';\t"sa" n': True, ';\t"sa" adv': True})
585 | ('pa', {'"pa" cl': False, '"pa" nmlz': True, '"pa" ben': False, ';\t"pa" cl': True, ';\t"pa" ben': True})
586 | ('na', {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, ';\t"na" agr o1 
sg neg': True})
587 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
588 | ('cuo', {'"cuo" v': True, '"cuo" n': False, ';\t"cuo" n': True})
589 | ('.', {'"." sent': True})
590 | ('Zai', {'"Zai" np': True})
591 | ('ta', {'"ta" v': False, '"ta" inst': False, '"ta" agt': True, ';\t"ta" v': True, ';\t"ta" inst': True})
592 | ('capaapaa', {'"capaapaa" n': True})
593 | ('na', {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, ';\t"na" agr o1 
sg neg': True})
594 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
595 | ('hmung', {'"hmung" v': True})
596 | ('.', {'"." sent': True})
597 | ('cawsaapaa', {'"cawsaapaa" n': True})
598 | ('ta', {'"ta" v': False, '"ta" inst': False, '"ta" agt': True, ';\t"ta" v': True, ';\t"ta" inst': True})
599 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
600 | ('cade', {'"cade" v': True})
601 | ('pa', {'"pa" cl': False, '"pa" nmlz': True, '"pa" ben': False, ';\t"pa" cl': True, ';\t"pa" ben': True})
602 | ('saruopa', {'"saruopa" n': True})
603 | ('ca', {'"ca" top': True, '"ca" agr o2 sg': False, '"ca" agr o2 sg neg': False, ';\t"ca" agr o2 sg': True, ';\t"ca" agr o2 
sg neg': True})
604 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
605 | ('lee', {'"lee" adj': True, '"lee" nrel': False, ';\t"lee" nrel': True})
606 | ('.', {'"." sent': True})
607 | ('va', {'"va" n': True, '"va" neg': False, '"va" dei and': False, ';\t"va" neg': True, ';\t"va" dei and': True})
608 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
609 | ('paruv', {'"paruv" v': True})
610 | ('pa', {'"pa" cl': False, '"pa" nmlz': True, '"pa" ben': False, ';\t"pa" cl': True, ';\t"pa" ben': True})
611 | ('ca', {'"ca" top': True, '"ca" agr o2 sg': False, '"ca" agr o2 sg neg': False, ';\t"ca" agr o2 sg': True, ';\t"ca" agr o2 
sg neg': True})
612 | ('Zai', {'"Zai" np': True})
613 | ('na', {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, ';\t"na" agr o1 
sg neg': True})
614 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
615 | ('cuo', {'"cuo" v': True, '"cuo" n': False, ';\t"cuo" n': True})
616 | ('.', {'"." sent': True})
617 | ('sa', {'"sa" n': True, '"sa" adv': False, '"sa" emph': False, ';\t"sa" adv': True, ';\t"sa" emph': True})
618 | ('ima', {'"ima" agr p1 pl': False, ';\t"ima" agr p1 pl': True})
619 | ('chang', {'"chang" v': True})
620 | ('pa', {'"pa" cl': False, '"pa" nmlz': True, '"pa" ben': False, ';\t"pa" cl': True, ';\t"pa" ben': True})
621 | ('ca', {'"ca" top': True, '"ca" agr o2 sg': False, '"ca" agr o2 sg neg': False, ';\t"ca" agr o2 sg': True, ';\t"ca" agr o2 
sg neg': True})
622 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
623 | ('pahuo', {'"pahuo" adj': True})
624 | ('sa', {'"sa" n': False, '"sa" adv': False, '"sa" emph': True, ';\t"sa" n': True, ';\t"sa" adv': True})
625 | ('.', {'"." sent': True})
626 | ('aruo', {'"aruo" n': True})
627 | ('ruo', {'"ruo" v': False, '"ruo" n': True, ';\t"ruo" v': True})
628 | ('lie', {'"lie" v': False, '"lie" loc post': True, ';\t"lie" v': True})
629 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
630 | ('ruo', {'"ruo" v': True, '"ruo" n': False, ';\t"ruo" n': True})
631 | ('lee', {'"lee" adj': True, '"lee" nrel': False, ';\t"lee" nrel': True})
632 | ('pa', {'"pa" cl': False, '"pa" nmlz': True, '"pa" ben': False, ';\t"pa" cl': True, ';\t"pa" ben': True})
633 | ('ca', {'"ca" top': True, '"ca" agr o2 sg': False, '"ca" agr o2 sg neg': False, ';\t"ca" agr o2 sg': True, ';\t"ca" agr o2 
sg neg': True})
634 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
635 | ('thiy', {'"thiy" v': True, '"thiy" n': False, ';\t"thiy" n': True})
636 | ('.', {'"." sent': True})
637 | ('capaapaa', {'"capaapaa" n': True})
638 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
639 | ('calyi', {'"calyi" v': True})
640 | ('pa', {'"pa" cl': False, '"pa" nmlz': True, '"pa" ben': False, ';\t"pa" cl': True, ';\t"pa" ben': True})
641 | ('aruo', {'"aruo" n': True})
642 | ('ca', {'"ca" top': True, '"ca" agr o2 sg': False, '"ca" agr o2 sg neg': False, ';\t"ca" agr o2 sg': True, ';\t"ca" agr o2 
sg neg': True})
643 | ('aruo', {'"aruo" n': True})
644 | ('pha', {'"pha" v': True})
645 | ('pa', {'"pa" cl': False, '"pa" nmlz': True, '"pa" ben': False, ';\t"pa" cl': True, ';\t"pa" ben': True})
646 | ('na', {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, ';\t"na" agr o1 
sg neg': True})
647 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
648 | ('cuo', {'"cuo" v': True, '"cuo" n': False, ';\t"cuo" n': True})
649 | ('.', {'"." sent': True})
650 | ('ruo', {'"ruo" v': False, '"ruo" n': True, ';\t"ruo" v': True})
651 | ('lie', {'"lie" v': False, '"lie" loc post': True, ';\t"lie" v': True})
652 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
653 | ('aw', {'"aw" v': True, '"aw" aff': False, ';\t"aw" aff': True})
654 | ('pa', {'"pa" cl': False, '"pa" nmlz': True, '"pa" ben': False, ';\t"pa" cl': True, ';\t"pa" ben': True})
655 | ('aruo', {'"aruo" n': True})
656 | ('ca', {'"ca" top': True, '"ca" agr o2 sg': False, '"ca" agr o2 sg neg': False, ';\t"ca" agr o2 sg': True, ';\t"ca" agr o2 
sg neg': True})
657 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
658 | ('vaw', {'"vaw" v': False, '"vaw" adj': True, ';\t"vaw" v': True})
659 | ('.', {'"." sent': True})
660 | ('avuochaning', {'"avuochaning" adv': True})
661 | ('capaapaa', {'"capaapaa" n': True})
662 | ('ta', {'"ta" v': False, '"ta" inst': False, '"ta" agt': True, ';\t"ta" v': True, ';\t"ta" inst': True})
663 | ('aruo', {'"aruo" n': True})
664 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
665 | ('calyi', {'"calyi" v': True})
666 | ('pa', {'"pa" cl': False, '"pa" nmlz': True, '"pa" ben': False, ';\t"pa" cl': True, ';\t"pa" ben': True})
667 | ('ca', {'"ca" top': True, '"ca" agr o2 sg': False, '"ca" agr o2 sg neg': False, ';\t"ca" agr o2 sg': True, ';\t"ca" agr o2 
sg neg': True})
668 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
669 | ('vaw', {'"vaw" v': False, '"vaw" adj': True, ';\t"vaw" v': True})
670 | ('.', {'"." sent': True})
671 | ('apuv', {'"apuv" n': True})
672 | ('lie', {'"lie" v': False, '"lie" loc post': True, ';\t"lie" v': True})
673 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
674 | ('aw', {'"aw" v': True, '"aw" aff': False, ';\t"aw" aff': True})
675 | ('pa', {'"pa" cl': False, '"pa" nmlz': True, '"pa" ben': False, ';\t"pa" cl': True, ';\t"pa" ben': True})
676 | ('cawsaapaa', {'"cawsaapaa" n': True})
677 | ('ca', {'"ca" top': True, '"ca" agr o2 sg': False, '"ca" agr o2 sg neg': False, ';\t"ca" agr o2 sg': True, ';\t"ca" agr o2 
sg neg': True})
678 | ('aruo', {'"aruo" n': True})
679 | ('na', {'"na" foc': True, '"na" agr p2 sg': False, '"na" agr o1 sg neg': False, ';\t"na" agr p2 sg': True, ';\t"na" agr o1 
sg neg': True})
680 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
681 | ('hnyi', {'"hnyi" v': True})
682 | ('.', {'"." sent': True})
683 | ('ruo', {'"ruo" v': False, '"ruo" n': True, ';\t"ruo" v': True})
684 | ('lie', {'"lie" v': False, '"lie" loc post': True, ';\t"lie" v': True})
685 | ('a', {'"a" p3 sg': False, '"a" agr p3 sg': True, ';\t"a" p3 sg': True})
686 | ('ruo', {'"ruo" v': True, '"ruo" n': False, ';\t"ruo" n': True})
687 | ('pa', {'"pa" cl': False, '"pa" nmlz': True, '"pa" ben': False, ';\t"pa" cl': True, ';\t"pa" ben': True})
688 | ('canungnung', {'"canungnung" n': True})
